OriginStopId;DestinationStopId;Distance
40340;40338;286
50579;50581;289
11140;11114;582
14005;14007;152
40865;40868;150
11803;13997;312
11164;11020;360
31368;31366;225
20144;20060;2134
30018;30125;277
30635;30637;273
22338;22336;2297
21796;21794;233
100041;100042;4074
30593;31511;306
31265;31222;754
11186;11184;2528
10385;10387;247
12098;12094;373
12739;12741;254
11648;11646;651
51275;51277;365
30301;30303;400
50950;50948;838
40345;40347;225
40458;40486;284
13099;12385;212
13430;13428;159
13387;13385;267
50796;50794;354
12155;12157;212
20687;20689;279
10704;10700;423
30012;30553;326
41143;41140;305
50537;50539;253
10969;10971;2441
10073;10549;671
10561;12474;341
22298;20470;720
30822;30868;185
40388;40330;295
50030;50028;347
50425;50427;1025
13500;13584;636
21754;21752;112
30843;30845;476
11873;40001;620
21642;21640;335
21383;21385;687
14159;14161;1584
31102;31100;137
14014;14012;517
10796;11349;571
100048;100042;3796
12919;12921;280
21657;21655;302
50021;50203;814
21406;21404;741
21252;21250;561
13073;13075;189
22004;22002;210
40104;40102;318
11126;11100;748
30282;30280;463
11874;10473;435
50009;10561;6337
100045;100044;1666
10657;12232;3635
21058;21056;195
10626;11860;497
11973;11975;256
11471;11473;252
31826;31824;220
41204;41202;455
50199;50203;881
30880;30878;478
11856;11854;861
50565;50567;631
12985;13029;3470
21261;21149;207
11625;11627;139
22022;20833;308
13825;13827;4854
100026;100027;4976
12292;12308;412
50411;50413;560
20211;20258;1426
21021;21023;187
20440;20434;179
12706;12704;204
41069;41071;751
20395;20334;318
11722;11724;279
13184;13163;868
20306;20304;266
20184;20031;487
21411;21413;759
50212;50210;222
11337;11320;433
50245;50250;207
50859;50621;512
20311;20313;302
20827;20829;219
30673;30677;356
21175;21177;202
10796;10794;454
20659;20661;258
11579;11603;257
10332;10326;322
10366;10364;318
12725;12727;207
20721;22141;747
11176;11166;382
50406;50404;682
51004;51002;918
12127;12129;174
40238;40232;456
13851;14325;667
31387;31389;378
20465;20467;137
30644;30642;215
10240;10006;653
21759;21761;603
11779;11781;1870
50687;50697;206
30789;30791;596
30128;30126;313
20835;20836;137
31735;31737;571
10087;10211;415
31421;31367;406
40221;40229;247
11118;11056;258
21924;21940;436
20093;21049;895
20890;20888;330
41064;41062;952
31242;31240;282
10955;10957;313
20098;20096;537
31957;31959;350
30512;30546;467
41218;41216;222
31770;31427;645
31812;31810;301
50044;50042;326
21330;20096;481
11765;11767;1340
21059;21063;343
13087;13089;298
10964;10962;498
11996;11994;160
12711;12713;231
40092;40122;731
10733;10735;254
41209;41211;715
40703;40707;390
21913;21915;449
22003;20853;1402
12566;12564;150
11620;11618;276
20451;20453;289
50356;50338;349
40625;40627;381
40263;40265;390
20089;20091;542
41133;40693;210
12848;12818;132
11061;11119;220
12509;12461;328
12219;12223;240
10005;10241;891
31274;31273;459
30065;30067;626
30495;30497;166
10226;10224;638
30134;30179;358
10371;10373;408
51144;51142;2516
12865;12867;233
21838;21922;649
31966;31964;288
12204;12202;174
11731;11729;169
12720;12718;281
10094;10211;527
22230;20491;210
41055;41057;195
11317;11319;153
20085;20885;236
50430;51197;281
40486;40494;161
51289;51291;888
12918;12914;797
30227;30483;358
11978;11984;149
12984;12982;175
100041;100048;6130
21628;21626;198
10362;13342;597
31471;31473;347
10235;12061;619
20005;20153;752
40326;40324;292
11852;11875;3126
31092;30982;325
11160;11018;562
20084;20082;346
11095;11097;658
50091;50093;261
12830;12828;112
12033;12036;236
21117;21193;421
31660;31658;456
21503;21504;290
21593;21595;3846
20047;20049;299
12259;10256;379
11119;11063;334
11130;11128;1226
13841;13855;244
21998;22152;260
10789;10791;388
10128;10126;533
10635;10637;320
10111;10423;940
21049;21051;330
10599;10605;277
30161;30163;346
21322;21320;312
21842;21838;1649
12827;12847;162
40833;40835;285
50824;50822;859
14222;14220;237
11828;11826;237
31354;31352;201
50252;50247;177
30883;30873;917
22324;22322;2411
12589;12586;378
11401;11403;429
11982;11980;128
11652;11648;454
12524;12522;336
10226;10121;983
20353;20355;269
12293;12209;516
31651;31693;243
40866;40766;192
21556;21562;247
21126;21991;871
31414;31410;290
21870;21846;895
30894;30892;1156
10185;10189;1101
22055;22049;408
30231;30233;467
50590;50580;474
30642;30654;388
50663;50645;370
12562;12204;279
21133;21135;275
40697;40694;236
12489;12491;125
21392;21390;226
22126;22278;440
20419;20449;338
40712;40380;436
11555;11557;134
13031;13033;324
11331;11333;163
12052;12050;212
40068;40740;590
13516;13506;362
30353;30735;950
12218;12216;345
40207;40209;356
40090;40088;157
22088;22086;253
11048;11046;4409
12335;12337;266
10064;10123;960
21712;21710;417
50329;50331;366
13713;13715;1564
40392;41162;481
30114;30112;433
12914;12912;325
12441;12439;197
12405;12407;219
31401;31403;258
21203;21205;306
10188;10184;596
11258;11268;436
11639;11641;351
51147;50493;174
30810;30808;699
11011;11013;775
30705;30707;478
13610;13608;531
30044;30042;521
10284;10274;407
50941;50943;386
50175;50177;209
10978;10976;1439
30268;30266;289
51200;51198;278
10719;10721;334
13068;13066;708
1000210;1000211;994
31856;31857;418
10565;10567;143
20085;21128;1087
12762;12760;254
20031;20190;344
10322;10045;634
41176;40009;369
40138;40667;262
40916;40918;251
13421;13423;2162
31539;31541;1324
21128;21129;505
11354;11352;284
21002;21000;202
30338;30336;384
10687;10731;1012
11415;11417;216
51163;51165;272
40067;40069;268
21220;21200;321
14326;14328;480
21128;20087;1094
10021;10143;515
50220;50031;382
31633;31697;1006
12100;12088;168
30962;30290;436
1000224;1000225;972
40952;40950;454
31601;31607;253
50810;50808;402
10470;11875;203
11062;11060;415
13496;13130;293
22525;22527;201
10198;10196;576
50161;50163;429
31637;31639;4319
31523;30637;1164
21063;21065;262
40800;40798;263
21661;21663;357
40646;40644;289
31122;31104;281
13477;13479;361
12961;12963;275
100044;100043;4148
50605;50853;171
31340;31338;168
21259;21327;478
10975;11167;1181
21217;21219;179
31019;31014;221
21579;21581;1211
40581;40580;259
11200;11198;352
20061;20063;426
50315;50317;238
21355;21357;242
10175;10177;388
10872;10874;519
51317;51319;414
50656;50654;949
31103;31121;302
31130;31128;216
40938;40936;392
40915;40934;218
30783;30807;736
13349;10574;429
31929;31931;337
20363;20367;431
30607;30609;385
50955;50957;473
11214;11212;270
50009;50011;840
13724;13771;789
13859;13845;418
22455;22457;1130
14327;14335;223
31343;31319;419
13561;13563;805
30899;30875;319
12563;12543;387
50077;50079;263
40933;40967;336
10838;10836;626
30298;30102;1410
21213;21140;483
14000;13998;2238
11557;11565;102
20794;20792;274
50712;50893;6414
12970;12968;223
31492;31490;383
11592;11590;198
50712;10561;358
40037;40737;560
20497;20543;213
21885;21887;270
21678;21652;253
12169;12171;202
50670;50668;471
10775;10777;1271
11875;11877;539
22423;22424;352
11653;11655;243
31200;31198;214
30978;30976;244
13115;13117;242
21948;21946;402
30036;31552;241
22244;21444;673
11284;11282;278
22464;22462;3686
20932;20930;323
14353;14355;388
40513;40515;331
20640;20638;193
21731;21733;204
12237;12239;238
50602;50600;420
41022;41020;442
51259;50382;2579
30761;30763;203
10849;11459;392
20493;20495;285
11807;11809;216
31827;31828;257
13339;12720;237
10325;10329;300
20145;20147;381
21087;21068;256
11228;11226;946
50726;50724;167
11382;11380;192
31568;31570;349
30023;30025;410
13547;13549;1498
10880;10878;563
40066;40251;745
21967;21966;184
41166;40166;430
51074;51072;180
50243;50239;322
40889;40891;316
10447;10459;1039
30406;30404;357
12886;12884;222
41144;41107;390
51344;51346;515
20993;20995;185
13420;14232;290
10532;10530;224
13501;13923;1072
12958;10672;611
21684;21682;307
22015;20836;193
14089;14091;469
22142;20720;747
50147;50149;415
11151;11153;279
30876;30856;199
11387;11389;257
30913;30915;481
50495;50497;235
32027;32029;462
21920;21918;605
11039;11041;650
11690;11688;219
11772;11770;761
40735;40737;524
12120;12118;169
20951;20953;159
13040;13038;336
40868;40087;293
31679;31681;1449
11895;11898;339
13560;51335;573
10874;10868;574
40176;40146;389
41135;41139;168
41153;41155;255
21748;21745;237
40092;40125;581
31331;31333;218
12468;12466;358
12844;12842;259
20757;20759;104
30649;30671;378
10618;12062;924
40338;40178;249
12085;12087;226
50105;50107;618
20729;20731;310
20825;22009;296
40931;40933;533
10580;10582;286
40613;40630;241
10107;10109;505
22079;22081;409
30555;31840;1343
12655;12657;260
11439;13421;454
14324;13839;384
20658;20657;368
40894;40900;353
30537;30536;268
11906;11857;957
12998;12996;324
14233;13420;263
31833;31835;266
31805;31807;311
10273;10275;523
13972;13970;362
30448;30446;210
22296;22294;111
20030;20183;653
41008;41006;610
13057;13067;1279
100045;100047;7185
20946;20944;248
31024;31026;471
30801;30863;231
20988;20986;316
31067;31069;390
11852;10375;403
12043;12045;348
14126;14124;409
30858;30900;557
22037;22039;318
31033;31031;363
40359;40358;355
20322;20289;386
100046;100048;10000
40036;40023;638
10427;10429;143
51345;51347;2450
13704;11649;372
50142;50140;440
50888;50298;576
30869;30819;273
21216;21218;233
13086;12710;141
31095;31097;124
50467;50469;242
50621;50623;1000
20342;20336;453
22065;22067;289
13726;13722;566
50350;50348;325
30710;30716;205
31850;30290;718
40415;40417;339
20149;20006;587
51219;51221;192
11912;11910;276
30941;30943;272
20426;20214;1299
12419;12421;218
40346;40328;199
50698;50696;614
21419;22453;390
40024;40020;438
30918;30901;242
14117;14119;1134
21700;21687;270
50273;50275;269
13331;13495;361
20367;20369;183
21196;21194;335
30343;30345;1760
31289;31291;308
30863;30803;303
10817;10819;340
21558;21556;338
20296;20289;223
1000225;1000226;1650
30226;30224;286
41148;41146;283
13881;13883;219
31688;31686;305
41105;41103;198
30436;30423;477
21601;21599;325
10246;10228;690
11975;11983;78
10871;10873;584
40758;40756;269
12022;12014;367
10523;10525;177
21729;21745;689
21906;21904;261
12433;12435;295
50995;50994;404
10894;10892;1563
40756;40742;510
50259;50261;304
11410;11408;787
21859;21873;551
13862;13843;372
31291;30326;640
31534;31532;405
20304;20422;365
51205;51207;484
30318;31191;269
22407;22399;541
50114;50112;361
20603;20605;119
10240;10009;658
11891;30253;556
10157;10161;370
11122;10958;251
10286;10282;354
20159;20161;236
21105;21107;321
22051;22053;264
50419;50491;345
12060;10228;684
40401;40403;373
50337;50355;354
31401;31927;267
40835;40866;292
20212;20208;521
12650;12648;194
12274;12272;186
40410;40010;196
51214;51212;405
100048;100045;3463
50697;50689;250
13596;13594;453
30574;30572;193
12475;10562;320
10672;10670;492
40179;40181;222
11874;10470;414
30212;30210;239
21336;21334;316
14339;12214;279
20598;20596;192
30796;30794;634
20366;20362;419
31312;31310;279
20520;20456;179
40256;40254;221
11177;11236;177
22322;20642;963
11025;11027;224
50336;50334;217
11695;11697;527
11034;11032;517
31272;30008;360
20184;20028;435
50997;50999;1731
50481;50483;256
20088;21126;1079
20339;20384;347
50153;50159;292
40763;40765;228
21129;21133;543
10663;10665;309
50700;50701;6049
1000215;1000214;968
12496;12494;188
31819;31821;491
21843;21845;596
50006;50892;599
30965;30992;390
100041;100045;2963
22325;22327;4118
10121;10092;761
13114;12490;316
10285;10287;396
21358;21356;197
20627;20629;222
30737;30739;499
31586;31588;304
50825;50827;231
10439;10441;317
11917;11920;254
40878;40881;247
20022;20183;568
12831;12833;116
40520;40518;153
13564;13562;388
50671;50673;450
21629;21631;223
20320;20322;374
11163;11025;844
30013;30553;357
22054;22052;275
30823;30871;534
20876;20872;258
50861;50859;307
11135;11137;13532
50012;50010;336
21169;21171;476
31433;31435;452
11202;13877;7447
10864;10862;327
12670;12656;287
12135;12137;308
31234;31232;477
10146;10022;506
10628;10626;545
31470;31468;429
11252;10717;277
40656;40645;234
1000311;1000310;1446
30280;30102;284
12943;12948;228
12172;12170;335
31068;31072;153
50435;50437;513
31930;31928;348
40870;40880;192
10829;10831;226
13858;11203;7466
21902;21900;337
20204;20202;299
13098;12382;178
50977;50979;990
13000;12988;302
20057;20417;2049
30041;30043;381
12868;12866;248
12408;12406;124
40209;40733;284
30702;30708;570
31823;31825;391
50470;50468;224
50624;50622;818
1000226;1000225;1650
11319;11316;156
10270;10286;608
21935;21937;271
31540;31538;1347
11371;11373;323
51283;51285;338
30625;30624;331
12791;12782;221
21673;21687;509
31197;31199;291
11859;10625;325
100024;100025;5653
20083;20085;281
50211;50213;457
22122;21902;491
30690;30688;820
31860;31858;479
1000227;1000226;1469
51286;51280;240
13480;13478;381
31351;31353;355
20050;20048;371
21341;21367;181
10675;10677;289
40641;40644;315
11759;11761;411
30508;30540;420
21114;21096;336
21582;21580;1200
100025;100026;1593
20489;20643;1157
31316;31314;260
50524;50098;377
20156;20150;392
20352;20395;491
41216;41214;533
21496;21319;1178
51166;51164;147
21618;21612;291
11441;11443;108
11254;11252;356
12088;12086;218
50365;50367;378
22278;22276;455
31127;31129;257
14301;11591;266
11408;11406;631
11287;11289;337
13860;13856;882
30844;30842;436
12525;12527;348
13067;13069;709
10745;10747;611
51061;51063;1332
40125;40085;820
11295;11267;382
12205;12207;240
13090;13088;145
21208;21198;407
50484;50482;258
50197;50199;423
13187;13185;254
41013;41015;387
21676;21659;290
10698;10696;323
30501;31831;201
10657;50907;11226
14325;11497;492
21362;21352;1386
50058;50054;953
30590;30556;171
31318;31385;226
11642;11640;572
30996;30994;227
41146;41144;286
21253;21255;280
21373;21351;434
12303;12305;158
21851;21853;427
11357;11359;198
12089;12093;220
40888;40893;403
50453;50433;469
31809;31811;525
20190;20188;284
30554;30006;487
40160;40004;567
11226;14218;1378
50991;50993;250
31456;31454;209
20543;20545;350
13611;13613;657
30511;30034;1064
50045;50047;447
10066;10123;993
21170;21158;708
50185;50193;718
12475;12541;314
21133;21116;529
40413;40415;240
31657;31659;276
30339;31467;597
13006;12958;468
11913;11915;164
40953;40957;87
11065;11067;331
11838;11046;452
12149;12151;248
10991;10935;488
21643;21645;224
21498;21496;292
50944;50942;376
51145;51147;1193
31963;31965;588
21699;21701;611
10322;10071;735
40461;40467;305
20611;20610;199
13920;13496;598
30634;30632;290
20339;20382;930
30125;30127;346
20459;20461;595
11628;11626;323
20704;20699;200
20166;20162;237
100043;100045;4259
50184;50003;685
30279;30281;416
10747;10755;306
21276;21274;126
50429;51174;851
31010;31008;177
11273;11275;651
11051;11053;4407
10578;10580;571
21337;21339;206
31082;31132;254
40436;40434;324
12219;12221;190
12882;12880;239
21052;21050;243
12511;12513;317
31527;31531;677
20482;20214;870
30055;30057;366
30571;30573;230
31080;31078;370
32033;32035;683
40943;40945;327
100047;100044;5944
12798;12796;275
10674;10670;942
50421;50423;466
50568;50566;536
21803;21921;967
12289;12291;316
32026;32024;477
51152;51150;1098
20830;20828;268
41058;41018;728
10981;10983;529
10088;10227;735
50059;50061;370
20837;22016;250
51084;51082;373
22068;22066;288
40506;40504;288
40705;12629;393
50690;50650;1782
31281;30015;1340
40329;40345;195
10783;10787;504
11205;11207;140
12538;12540;257
12427;12429;211
31593;31605;467
50108;50106;448
11385;11387;380
10626;10618;806
40733;40735;288
11732;11734;337
30641;30643;255
30554;30003;505
12043;12049;185
20200;20166;352
40887;40889;297
11037;11039;421
50262;50260;343
10959;11111;273
13118;13116;318
13778;13780;5829
10184;10148;492
11191;11193;214
50958;50956;484
10322;10074;865
11422;11420;430
50560;50542;503
30835;30837;380
12964;12962;303
10233;10247;579
21225;21227;282
30830;30828;403
30956;30290;393
50031;50033;298
30793;30795;416
50298;50003;401
21804;21802;553
13973;13975;383
50267;50269;277
10878;10876;504
11380;11378;195
31066;31064;182
20529;20531;196
21991;21996;289
11656;11654;142
11226;11224;588
100044;100046;5389
12385;12387;220
30784;30804;1129
21157;21145;787
11409;11413;895
50225;50227;242
11233;10969;890
11166;10974;1164
11601;11579;248
30445;30447;202
21958;21956;552
12793;12767;353
11032;11030;259
40422;40420;192
11689;11691;222
10425;10427;416
13443;13442;3929
10271;10273;492
11149;11151;290
40109;10585;412
10359;11899;665
22311;22313;133
12191;12193;279
10458;31546;718
30165;31552;364
10349;11887;2773
22339;22341;254
10995;10997;310
13163;10660;476
20487;20489;268
10135;50896;490
20989;20991;312
12158;12156;206
22127;22280;297
40022;40018;412
10102;10006;1148
40004;40002;588
1000310;100039;1053
12376;12290;520
20186;20166;419
10701;10711;695
22374;22372;776
100047;100041;5130
31232;31536;460
31842;30219;471
13513;13515;229
10530;10528;206
30286;30284;315
20716;20702;178
11684;11682;441
21066;21064;271
12422;12420;279
10642;10640;341
10660;10656;1739
21139;21215;336
30289;30963;424
30451;30454;369
11931;11937;420
31196;31856;439
12887;12889;394
30223;30225;387
51353;51355;341
20161;20199;363
31685;31687;334
12200;12198;594
50804;50802;492
21597;21601;289
10093;10213;530
20153;20155;323
13730;13728;194
40992;40990;247
10635;12701;229
21937;21925;735
21652;21676;86
12009;12011;247
13471;13473;464
10998;11112;900
30034;30461;598
12380;12378;225
31419;31421;321
50986;50984;599
31240;31228;434
30864;30806;334
50388;50386;477
51292;51393;4389
11009;11011;1064
21994;21991;391
21795;21797;443
21993;21128;637
11955;11957;340
50234;50232;129
20501;20503;233
21949;21951;282
30870;30822;377
20732;20730;288
30454;30452;342
12136;12118;261
13281;11266;630
10815;10817;483
12992;12990;411
31206;31204;264
10868;10864;775
50040;50038;251
12437;12458;266
14001;14003;1119
11169;11181;280
51208;50576;429
20264;20260;300
21962;21958;611
22026;22024;345
31192;30317;347
32018;32020;624
22040;22038;287
21763;21764;525
12747;12749;209
40399;40401;315
30523;30541;685
31670;31672;154
50393;50395;758
51339;51341;1906
31052;31050;247
10128;10069;718
40163;40165;201
13941;13633;1477
13185;10177;362
13499;13501;763
11801;11803;369
40761;40763;295
20148;20146;239
50741;50743;697
12553;12555;168
20641;20643;179
20496;20494;251
10661;10663;558
31907;31909;402
10146;10019;508
21239;21241;470
10050;10101;636
14015;14017;4904
40462;40016;340
21587;21589;235
50026;50024;254
12263;12257;339
50248;50246;204
22294;21932;150
21085;21087;266
10246;10240;787
12063;12199;801
13214;12957;388
10677;13015;2363
50371;50735;653
50094;50092;647
31038;31036;214
32083;32084;762
21963;21965;274
12057;12063;576
40186;40184;257
12761;12763;283
13388;13390;302
13344;10363;512
31298;31292;637
41123;41125;238
30421;30435;145
13861;13863;3914
50963;50965;443
14232;14230;571
20676;20070;515
21596;21594;3810
11458;10848;326
40177;40179;312
11593;11595;343
50818;50816;208
10322;10051;765
21972;21970;406
14329;14327;473
30975;30977;225
11255;11259;412
13781;13778;5819
40956;40955;99
10018;10197;4912
50652;50690;675
31607;31599;1515
30318;30308;379
11265;11271;377
50017;50019;305
12548;12546;149
50699;50721;4388
30006;30553;250
20326;20312;417
20718;20716;169
14223;14225;188
41020;41058;761
10012;10241;894
30237;30239;271
20872;20870;459
20356;20354;187
12177;12179;332
30821;30823;303
40687;41123;201
51154;51161;900
31337;31339;317
12978;12976;304
10656;10654;622
10801;10803;471
50972;50970;352
40380;40272;461
1000223;1000224;4184
50601;50603;323
50468;50394;624
30272;30270;679
12804;12792;428
50477;50479;168
10787;10789;709
20290;20323;382
31013;31023;596
30426;30424;294
50887;50298;451
10007;10241;875
10494;10430;906
20265;20273;255
21823;21825;1248
21977;21979;676
21706;21704;557
31239;31241;374
12957;13005;617
40831;40833;340
50545;50561;637
20455;20519;215
10822;10820;346
12653;12664;82
20821;20823;264
31415;31419;317
10670;10668;505
10421;10425;433
41086;40422;402
40324;40322;334
30543;30545;876
22467;22464;323
30932;30934;307
40714;40712;265
14129;14126;356
21687;21698;720
31818;31816;758
12024;12026;74
20858;20856;660
31581;31579;269
11212;11210;429
20431;20433;217
11483;11485;258
21918;22237;1477
10976;10974;1093
12520;12518;181
12289;12377;412
40018;40016;289
10128;10066;750
12756;12754;283
14218;14216;264
40208;40202;338
50263;50267;184
50936;50712;669
20552;20550;338
10721;10724;176
40955;40954;157
30816;30814;431
50852;50605;232
10470;31546;620
11976;11974;251
11718;11720;296
10075;10549;702
11436;11434;145
20928;20926;189
40562;40560;175
13930;13614;462
31770;31426;923
40371;40373;288
40300;40310;714
12602;12600;245
30036;30034;691
13368;10655;541
20774;20772;212
40630;40628;177
12826;12824;234
50712;50894;6310
21400;21398;475
50442;50440;467
30886;30884;916
50734;50371;636
13945;13947;595
50043;50311;524
40088;40086;436
50682;50652;463
100039;1000310;1053
14339;12215;349
20415;20070;194
11906;11904;208
21067;22084;153
30624;31467;359
31318;31342;386
10983;11117;399
21944;21942;533
100043;100042;2703
10111;10415;544
51278;51276;2024
10611;12263;363
11329;11331;142
12672;12670;210
21907;21909;209
50407;50409;930
50666;50664;630
13877;14157;559
50512;50510;288
10256;10252;369
12792;12809;590
10600;10598;206
51173;51175;1160
30056;30702;465
21115;21123;363
50949;50951;495
13375;10655;541
30732;30730;475
20027;20192;390
50907;10182;799
10633;10635;600
12218;12509;160
21211;21213;321
12501;12498;254
10196;10194;425
30050;30048;350
30226;30489;335
31902;31900;437
30204;30202;203
50627;50637;371
21351;21353;255
30648;30646;297
11739;11737;924
40400;40256;252
30355;30931;670
13592;13590;787
11413;11415;126
11857;11859;1791
30709;30711;197
20289;20276;197
31839;30556;500
20152;20148;364
40073;40085;362
20599;20601;221
12742;12740;265
20183;20197;306
22082;22080;399
31537;31231;456
10675;10763;1547
30919;30921;170
12651;12653;196
11046;11044;458
21197;21199;314
20328;20326;170
13223;12945;220
30008;31271;494
12497;12499;212
31309;31311;378
51148;51500;120
41151;41153;237
51292;51290;394
22080;21004;344
31418;31932;298
12332;12326;245
22058;22054;435
22220;30281;1089
40356;40266;403
50797;50799;323
21846;21844;456
22399;22405;307
50290;50288;211
31358;31356;489
12634;12687;224
22192;22058;204
10257;10259;518
40219;40221;425
10773;10775;744
11259;11261;349
11551;11553;231
40511;40513;248
12729;12733;195
20092;20090;569
31654;30854;941
50266;50262;145
41006;41004;715
13889;13891;235
50935;50937;279
20835;20837;137
51340;51342;1328
50122;50120;421
30995;31047;312
40094;40866;506
30533;30510;427
20207;20223;359
12751;12539;459
12789;12791;649
11497;11499;169
20858;22004;1415
21138;21208;779
11282;11280;343
21368;21342;201
30915;30902;379
40178;40146;544
50276;50274;271
11565;11567;193
50498;50496;243
10906;10904;8915
50634;50614;774
10990;10988;970
14086;14077;7707
40159;40163;458
40065;40067;477
31003;31005;185
21095;21093;193
20468;20466;148
30129;30149;219
12719;12721;300
30933;30935;488
31958;31956;343
31442;31440;99
30496;30494;123
11258;11254;443
11773;11775;528
10105;10107;855
20793;22023;359
30134;30132;334
21370;21359;577
50206;50204;382
13333;13919;2247
31538;31530;1713
11198;11196;2036
12221;12753;342
20345;21105;2526
11162;11164;510
13440;13444;2316
11643;11647;456
10240;10015;674
10836;10834;206
11352;11350;188
50492;50420;348
11060;11058;182
10248;10228;978
21414;21412;538
12436;12434;280
20751;20753;233
22403;22401;1116
12581;12583;201
11920;11918;202
30129;11878;249
31734;31732;2383
40702;40706;271
11781;11799;659
11930;10573;477
30853;30793;608
11614;11612;140
20243;20232;332
21922;21804;918
14125;14127;380
20412;20410;240
30965;30991;331
10726;10724;116
11768;11766;693
20760;20758;124
30568;30578;489
30022;30020;266
21762;21760;660
100038;100039;1205
13429;13431;321
30511;30166;696
31489;31491;371
50073;50075;317
21916;21914;455
10843;10845;353
51357;51334;741
11962;11960;197
51075;51077;423
11074;11072;952
10731;10733;313
20566;20564;390
12079;12081;111
22458;22456;959
20661;20736;371
14120;14118;314
21879;21881;1580
11262;11256;488
11897;11896;285
14356;14354;305
11079;11081;301
40593;40529;340
21531;21533;337
11124;10992;1687
11427;11429;432
20417;20419;344
20051;20055;1010
50006;50899;603
30524;30522;486
40310;40308;317
14162;14160;1525
20069;20071;366
14008;14006;225
12464;12462;430
20339;20345;433
50899;50009;431
50685;50687;355
11036;11098;95
11146;11136;1143
30723;30725;139
40999;41001;1114
31099;31101;231
30412;30410;256
30877;30879;499
11952;11942;273
12129;12124;334
40658;40656;209
11184;11182;653
12112;10240;1241
12340;12364;327
11411;11401;580
13076;13074;207
30982;30980;192
11144;11002;446
14167;14169;178
50811;50813;394
12971;12973;220
10326;10322;332
11113;10999;948
20454;20452;305
31832;31830;324
30403;30405;248
30027;30029;239
12854;12852;278
40830;40826;530
31441;31453;289
21024;21022;278
20996;20994;236
20082;20081;2809
40926;40916;1758
12275;12277;180
31567;31565;375
40854;40852;235
51070;51068;2038
31483;31770;791
21655;21654;565
50332;50330;423
22254;21417;1277
13034;13032;329
30181;30183;173
12705;12707;123
40957;40959;489
13550;13548;581
22381;22383;704
31094;31092;323
31386;31318;257
10102;10032;1198
50657;50659;448
31643;31645;286
20054;30956;763
21178;21176;190
12233;12235;357
31078;31070;257
30083;30065;545
40255;40399;248
10322;10048;707
14084;11773;4708
40923;40921;160
12121;12123;195
40079;40081;253
10229;10231;604
12492;12490;246
50101;50103;456
20634;20632;259
21888;21886;355
13995;11809;303
50449;50451;423
10472;11875;208
31498;31496;196
21734;21732;214
20788;20786;199
30746;30744;737
10762;10676;1216
12455;12457;479
41207;41209;404
11264;13471;381
31595;31593;252
10161;10163;445
20793;20795;382
30515;30517;253
12338;12336;246
10717;10719;279
41117;41135;209
11315;11317;278
31139;31132;211
50540;50538;482
10563;10565;603
11899;11901;265
21893;21895;569
12845;12847;191
20947;20949;163
11469;11471;96
21821;21831;472
20427;20491;250
14307;14309;212
11110;10964;1570
12201;12563;425
10322;10054;832
30162;30160;170
10740;10738;383
11141;11133;925
30153;30155;244
10369;10371;379
11088;11086;665
50357;50363;224
30760;30758;338
31292;31279;714
50636;50628;398
13555;13557;519
12093;12095;346
40107;40109;321
40623;40625;165
50943;51141;340
41059;41019;773
10420;10338;562
21748;21746;200
10364;10362;237
11600;11598;191
11771;13945;834
12429;12440;400
31262;31260;317
31484;31482;305
13424;13422;2192
30751;30753;244
31661;31664;394
40469;40471;192
30375;30377;271
40464;40462;390
10105;10210;450
50892;50009;446
31676;31662;1393
21990;21992;291
20853;20827;1435
11171;11235;401
10662;13163;515
12059;12117;515
50318;50316;254
20055;20057;1184
22406;21941;457
10121;10095;689
41202;41200;266
20571;20573;290
40686;40684;137
100029;100028;1217
20057;20145;2101
30672;30652;301
10939;10941;454
30384;30382;253
22373;22511;11027
22336;21762;251
40349;40355;343
12985;12987;225
13931;13933;411
12469;12471;398
20940;20912;355
10147;10149;434
31475;31477;292
21671;21673;993
31330;31328;319
31512;30594;294
21419;22371;712
11464;11462;287
13919;13495;1469
20209;20211;332
21155;21157;733
41089;40497;309
11578;11600;180
21526;21524;361
20064;20062;645
30290;30286;257
50202;50196;865
51175;50430;867
21934;22296;134
50979;50981;444
21517;21553;228
11016;11014;3065
12988;14267;487
10418;10110;619
11947;11953;210
21631;21633;360
21666;21664;765
13718;13716;1603
20524;20516;228
50320;50318;113
20396;20353;393
11093;11121;393
51314;50635;5987
10656;13368;551
40329;40331;288
10470;10430;1383
11133;11135;2151
21698;22255;1301
41214;41212;733
50654;50632;2965
40175;40177;570
10673;10675;424
12137;12139;278
13844;13862;422
30341;30342;394
50863;50861;353
21050;20094;961
10712;10951;431
20970;20968;259
12326;12324;306
21690;21630;293
50626;50624;1394
20629;20631;339
31739;31741;151
11302;11290;2458
40010;40101;473
30404;10372;489
21107;21216;1183
20358;20356;364
21365;21364;255
31125;31127;232
31279;31281;504
51168;51166;397
10979;10981;2839
11630;11628;315
11030;11240;308
12527;12529;266
11406;11404;556
30819;30821;1113
21153;21154;1504
50937;50710;3892
21003;21019;312
10718;11250;270
50402;50400;257
40756;40740;525
30484;30228;566
11252;11250;241
40941;40943;216
51215;51217;279
31596;31606;1466
12452;12410;303
10521;10523;226
31195;31197;352
31668;31670;1386
10367;10369;339
30554;30012;425
100023;100024;12065
13209;10672;1026
13634;13632;1230
13482;13480;731
21393;21395;372
20966;21129;650
20052;20050;393
20428;20426;290
50047;50049;334
13258;13256;281
31858;31856;398
31222;31218;455
